ADDRESS_ID,ADDRESS_TYPE,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,ADDRESS_LINE4,ADDRESS_LINE5,ADDRESS_LINE6,ADDRESS_LINE7,ADDRESS_LINE8,ADDRESS_NO,CONTACT_NO,LANGUAGE_ID,COMPANY_NAME0,COMPANY_NAME1,COMPANY_NAME2,COMPANY_NAME3,ADDRESS_SUP,CO_ENDORSEMENT,STREET,PO_BOX,MAIL_ZIP,MAIL_ZIP_SUP,MAIL_CITY,WHITE_MAIL_STOP,TEL,TEL_STOP,WEBSITE,EMAIL_POOL,GENDER_ID,GENDER,TITLE_ID,TITLE,FIRSTNAME,LASTNAME,LASTNAME2,LASTNAME2_TYPE,NAME_ATTRIBUTE,POSITION,SALUTATION,CANTON,ORGANIZATION_TYPE,COMPANY_FOUNDING,COM_REG_ENTRY,UID_NO,MAIN_ACTIVITY_CODE,MAIN_ACTIVITY_CODE_TEXT,NUM_EMPLOYEE_STAT,LEGAL_FORM_TEXT,SALES_STAT,LINE_SUP,Motorrad
650,B,Herr,Dalibor Brestovac,Fahrschule Dali,Wiesenweg 2,5506 Mägenwil,,,,1515790,3164234,1,Herr,Dalibor Brestovac,Fahrschule Dali,,,,Wiesenweg 2,,5506,0,Mägenwil,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Dalibor,Brestovac,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Brestovac,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1580,B,ready4drive GmbH,Herr Con Asmar,Lenzburgerstrasse 16,5507 Mellingen,,,,,3982029,3982142,1,,ready4drive GmbH,,,,,Lenzburgerstrasse 16,,5507,0,Mellingen,N,nicht bestellt,Y,www.ready4drive.ch,nicht bestellt,1,Herr,,,Con,Asmar,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Asmar,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-173.012.318,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,ja
1993,B,Fahrschule Davi,Im Geerig 75,5507 Mellingen,,,,,,5718950,0,1,,Fahrschule Davi,,,,,Im Geerig 75,,5507,0,Mellingen,N,nicht bestellt,N,,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-457.069.942,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
228,B,Herr,Daniel Rudolf,Fahrschule & Schulungscenter,Industriestrasse 3,5522 Tägerig,,,,519114,763481,1,Herr,Daniel Rudolf,Fahrschule & Schulungscenter,,,,Industriestrasse 3,,5522,0,Tägerig,N,nicht bestellt,Y,www.daniel-rudolf.ch,nicht bestellt,1,Herr,,,Daniel,Rudolf,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,Sehr geehrter Herr Rudolf,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-107.584.152,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
386,B,Herr,Beat Burri,Autofahrschule,Brunnenweg 2,5524 Nesselnbach,,,,669917,1515624,1,Herr,Beat Burri,Autofahrschule,,,,Brunnenweg 2,,5524,2,Nesselnbach,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Beat,Burri,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Burri,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1229,B,Herr,Robert Merz,Fahrschule Merz,Niederwilerstrasse 15,5524 Nesselnbach,,,,3164162,3164211,1,Herr,Robert Merz,Fahrschule Merz,,,,Niederwilerstrasse 15,,5524,2,Nesselnbach,N,nicht bestellt,Y,www.fahrschule-merz.ch,nicht bestellt,1,Herr,,,Robert,Merz,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Merz,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-107.623.438,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
642,B,Herr,Markus Meier,Autofahrschule,Wohlerstrasse 4,5525 Fischbach-Göslikon,,,,1515740,1515741,1,Herr,Markus Meier,Autofahrschule,,,,Wohlerstrasse 4,,5525,0,Fischbach-Göslikon,N,nicht bestellt,Y,www.drive-meier.ch,nicht bestellt,1,Herr,,,Markus,Meier,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Meier,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
273,B,Herr,Claudio Cantoni,Autofahrschule,Niederlenzer Kirchweg 1,5600 Lenzburg,,,,602849,784402,1,Herr,Claudio Cantoni,Autofahrschule,,,,Niederlenzer Kirchweg 1,,5600,0,Lenzburg,N,nicht bestellt,Y,www.fahrschule-cantoni.ch,nicht bestellt,1,Herr,,,Claudio,Cantoni,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Cantoni,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
98,B,Herr,Hans Faustini,Fahrschule Faustini,Bahnhofplatz 1,5600 Lenzburg,,,,400831,239533,1,Herr,Hans Faustini,Fahrschule Faustini,,,,Bahnhofplatz 1,,5600,0,Lenzburg,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Hans,Faustini,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Faustini,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
174,B,Herr,Heiner Haller,Autofahrschule,Ammerswilerstrasse 51,5600 Lenzburg,,,,489816,336044,1,Herr,Heiner Haller,Autofahrschule,,,,Ammerswilerstrasse 51,,5600,0,Lenzburg,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Heiner,Haller,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Haller,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
176,B,Herr,Edgar Schifferle,Autofahrschule,Rubeggweg 9,5600 Lenzburg,,,,491891,292163,1,Herr,Edgar Schifferle,Autofahrschule,,,,Rubeggweg 9,,5600,0,Lenzburg,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Edgar,Schifferle,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Schifferle,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1688,B,Francesco Pellegrino,Fahrschule,Rosenstrasse 10,5605 Dottikon,,,,,4103961,0,1,,Francesco Pellegrino,Fahrschule,,,,Rosenstrasse 10,,5605,0,Dottikon,N,nicht bestellt,Y,www.fahrschule-pellegrino.ch,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,nein
1601,B,Jaeggi GmbH,Ausbildung & Fahrcenter,Herr Stephan Jaeggi,Bahnhofstrasse 66,5605 Dottikon,,,,4045446,4045622,1,,Jaeggi GmbH,Ausbildung & Fahrcenter,,,,Bahnhofstrasse 66,,5605,0,Dottikon,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Stephan,Jaeggi,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Jaeggi,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-319.885.288,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,nein
1298,B,Herr,Roger Leutwyler,Auto- & Motorradfahrschule,Güterstrasse 44,5605 Dottikon,,,,3185704,3185722,1,Herr,Roger Leutwyler,Auto- & Motorradfahrschule,,,,Güterstrasse 44,,5605,0,Dottikon,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Roger,Leutwyler,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Leutwyler,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1240,B,Herr,Mario Musarò,Fahrschule Mario,Hofmattstrasse 13B,5605 Dottikon,,,,3164176,3164222,1,Herr,Mario Musarò,Fahrschule Mario,,,,Hofmattstrasse 13B,,5605,0,Dottikon,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Mario,Musarò,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Musarò,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1263,B,Herr,Imeri Veton,Fahrschule Veton,Altweg 5,5606 Dintikon,,,,3182667,3182726,1,Herr,Imeri Veton,Fahrschule Veton,,,,Altweg 5,,5606,0,Dintikon,N,nicht bestellt,Y,www.fahrschule-veton.ch,nicht bestellt,1,Herr,,,Imeri,Veton,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Veton,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1131,B,2PA AG,Autokurse-Schulung,Frau Susanne Pfeiffer,Breitistrasse 7,5610 Wohlen AG,,,,2738853,4799761,1,,2PA AG,Autokurse-Schulung,,,,Breitistrasse 7,,5610,0,Wohlen AG,N,nicht bestellt,N,www.2pa.ch,nicht bestellt,2,Frau,,,Susanne,Pfeiffer,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Pfeiffer,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-112.489.298,855300A,Autofahrschulen,01-Sep,AG,nicht bestellt,,nein
246,B,Klubschule Migros,Migros Aare,Bahnhofstrasse 9,Postfach,5610 Wohlen AG 1,,,,557331,0,1,,Klubschule Migros,,,Migros Aare,,Bahnhofstrasse 9,Postfach,5610,1,Wohlen AG 1,N,nicht bestellt,N,www.migros.ch,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855903B,Weiterbildungskurse & Seminar Anbieter,Oct-19,NDL ohne HR,nicht bestellt,,ja
285,B,DRIVESWISS,Herr Ch. Konrad,Breitistrasse 7,5610 Wohlen AG,,,,,617541,953208,1,,DRIVESWISS,,,,,Breitistrasse 7,,5610,0,Wohlen AG,N,nicht bestellt,N,www.driveswiss.org,nicht bestellt,1,Herr,,,Ch.,Konrad,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Konrad,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-107.127.458,855300,Autofahrschulen & Flugschulen,01-Sep,AG,nicht bestellt,,ja
1833,B,Herr,Alessio Longo,Fahrschule Longo4you,Allmendstrasse 19,5610 Wohlen AG,,,,4346303,4346346,1,Herr,Alessio Longo,Fahrschule Longo4you,,,,Allmendstrasse 19,,5610,0,Wohlen AG,N,nicht bestellt,Y,www.fahrschule-longo.ch,nicht bestellt,1,Herr,,,Alessio,Longo,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Longo,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
297,B,Herr,Oscar Schmidli,Autofahrschule,Sagiweg 4,5612 Villmergen,,,,638285,760513,1,Herr,Oscar Schmidli,Autofahrschule,,,,Sagiweg 4,,5612,0,Villmergen,N,nicht bestellt,N,,nicht bestellt,1,Herr,,,Oscar,Schmidli,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Schmidli,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1746,B,Frau,Michèle Meier,Fahrschule Meier,Neumattstrasse 9,5614 Sarmenstorf,,,,4157194,4157353,1,Frau,Michèle Meier,Fahrschule Meier,,,,Neumattstrasse 9,,5614,0,Sarmenstorf,N,nicht bestellt,N,www.meierfahren.ch,nicht bestellt,2,Frau,,,Michèle,Meier,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Meier,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-184.408.962,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
120,B,Herr,Josef Helfenberger,Autofahrschule Helfenberger,Vordergasse 2,5617 Tennwil,,,,434889,773346,1,Herr,Josef Helfenberger,Autofahrschule Helfenberger,,,,Vordergasse 2,,5617,0,Tennwil,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Josef,Helfenberger,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Helfenberger,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
981,B,Herr,Patrick Kaufmann,Fahrschule & Verkehrs-Center,Ringstrasse 22,5620 Bremgarten AG,,,,1604671,1604712,1,Herr,Patrick Kaufmann,Fahrschule & Verkehrs-Center,,,,Ringstrasse 22,,5620,0,Bremgarten AG,N,nicht bestellt,Y,www.fahrschule-kaufmann.ch,nicht bestellt,1,Herr,,,Patrick,Kaufmann,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Kaufmann,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-113.358.888,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
978,B,Herr,Kurt Wyss,Fahrschule,Reussblickstrasse 6,5621 Zufikon,,,,1601445,1601458,1,Herr,Kurt Wyss,Fahrschule,,,,Reussblickstrasse 6,,5621,0,Zufikon,N,nicht bestellt,N,www.wysskurt.ch,nicht bestellt,1,Herr,,,Kurt,Wyss,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,Sehr geehrter Herr Wyss,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-113.177.803,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1676,B,Herr,André Burkart,Burkis Fahrschule,Lindenpark 22,5621 Zufikon,,,,4103772,4103834,1,Herr,André Burkart,Burkis Fahrschule,,,,Lindenpark 22,,5621,0,Zufikon,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,André,Burkart,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Burkart,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1005,B,Herr,Stephan Seiler,Seiler-Transporte & Fahrschule,Sonnenstrasse 14,5622 Waltenschwil,,,,1718868,3208146,1,Herr,Stephan Seiler,Seiler-Transporte & Fahrschule,,,,Sonnenstrasse 14,,5622,0,Waltenschwil,N,nicht bestellt,Y,www.fahrschule-seiler.ch,nicht bestellt,1,Herr,,,Stephan,Seiler,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Personalleiter#Marketingleiter#Verkaufsleiter,Sehr geehrter Herr Seiler,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-109.941.487,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1481,B,Frau,Daniela Portmann,MiniDrive Fahrschule,Breiteweg 30,5622 Waltenschwil,,,,3685201,3685202,1,Frau,Daniela Portmann,MiniDrive Fahrschule,,,,Breiteweg 30,,5622,0,Waltenschwil,N,nicht bestellt,Y,www.minidrive.ch,nicht bestellt,2,Frau,,,Daniela,Portmann,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,Sehr geehrte Frau Portmann,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-391.028.991,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
388,B,Richi & André Müller,Autofahrschule,Beim Kreisel,5630 Muri AG,,,,,669942,0,1,,Richi & André Müller,Autofahrschule,,,,Beim Kreisel,,5630,0,Muri AG,N,nicht bestellt,Y,www.motorrad-fahrschule.ch,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,ja
600,B,Herr,Roland Gaspers,Roli's Fahrschule,Am Bächli 9,5632 Buttwil,,,,1448377,1448398,1,Herr,Roland Gaspers,Roli's Fahrschule,,,,Am Bächli 9,,5632,0,Buttwil,N,nicht bestellt,Y,www.rolisfahrschule.ch,nicht bestellt,1,Herr,,,Roland,Gaspers,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Personalleiter#Marketingleiter#Verkaufsleiter,Sehr geehrter Herr Gaspers,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-112.278.028,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
588,B,Herr,Iwan Nogara,Fahrschule,Bündten 41,5634 Merenschwand,,,,1358626,1358655,1,Herr,Iwan Nogara,Fahrschule,,,,Bündten 41,,5634,0,Merenschwand,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Iwan,Nogara,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Personalleiter#Marketingleiter#Verkaufsleiter,Sehr geehrter Herr Nogara,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-111.782.040,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1980,B,Fahrschule 3B GmbH,Frau Esther Birchler,Buchenweg 4,5634 Merenschwand,,,,,5682836,5683111,1,,Fahrschule 3B GmbH,,,,,Buchenweg 4,,5634,0,Merenschwand,N,nicht bestellt,Y,www.fahrschule-3b.ch,nicht bestellt,2,Frau,,,Esther,Birchler,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Birchler,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-246.880.519,855300A,Autofahrschulen,01-Sep,GmbH,nicht bestellt,,ja
250,B,Karl Scherer,VTS Verkehrs-& Theorie-Schule,Herr Karl Scherer,Leebernstrasse 25,5646 Abtwil AG,,,,569993,750326,1,,Karl Scherer,VTS Verkehrs-& Theorie-Schule,,,,Leebernstrasse 25,,5646,0,Abtwil AG,N,nicht bestellt,Y,www.fahrschule-vts.ch,nicht bestellt,1,Herr,,,Karl,Scherer,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Scherer,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,nein
1242,B,Herr,Hansruedi Burgherr,Fahrschule,Sonnmatt,5646 Abtwil AG,,,,3164180,3164224,1,Herr,Hansruedi Burgherr,Fahrschule,,,,Sonnmatt,,5646,0,Abtwil AG,N,nicht bestellt,N,,nicht bestellt,1,Herr,,,Hansruedi,Burgherr,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Burgherr,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
969,B,Galvanis GmbH,Herr Daniel Koch,Bahnhofstrasse 31,5647 Oberrüti,,,,,1588366,2321329,1,,Galvanis GmbH,,,,,Bahnhofstrasse 31,,5647,0,Oberrüti,N,nicht bestellt,N,www.galvanis.ch,nicht bestellt,1,Herr,,,Daniel,Koch,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Personalleiter#Marketingleiter,Sehr geehrter Herr Koch,AG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-109.875.057,466900,Maschinen & Ausrüstungen divers Grosshandel,01-Sep,GmbH,nicht bestellt,,ja
626,B,Herr,Adrian Urech,Autofahrschule,Rebengässli 1,5702 Niederlenz,,,,1515661,1515663,1,Herr,Adrian Urech,Autofahrschule,,,,Rebengässli 1,,5702,0,Niederlenz,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Adrian,Urech,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Urech,AG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
